Date,Topic,Comment
"['03/20/2020, 23:35:24']",['TheBachelor'],Former star of #TheBachelor Colton Underwood and talk-show host Andy Cohen have joined the growing group of celebrities who have tested positive for #coronavirus. https://t.co/NLBm1ic6ce
"['03/20/2020, 23:35:24']",['TheBachelor'],Colton Underwood has COVID-19 and an awful tan. Just brutal. #TheBachelor
"['03/20/2020, 23:35:24']",['TheFlash'],"The long-awaited #TheFlash movie was reportedly supposed to start pre-production next month prior to the coronavirus postponements.

https://t.co/bbbH4VEwa7 https://t.co/numXmveM1G"
"['03/20/2020, 23:35:24']",['TheFlash'],RT @ComicBook: The long-awaited #TheFlash movie was reportedly supposed to start pre-production next month prior to the coronavirus postpon…
"['03/20/2020, 23:35:24']",['TheFlash'],RT @ComicBook: The long-awaited #TheFlash movie was reportedly supposed to start pre-production next month prior to the coronavirus postpon…
"['03/20/2020, 23:35:24']",['TheFlash'],RT @ComicBook: The long-awaited #TheFlash movie was reportedly supposed to start pre-production next month prior to the coronavirus postpon…
"['03/20/2020, 23:35:24']",['TheFlash'],RT @ComicBook: The long-awaited #TheFlash movie was reportedly supposed to start pre-production next month prior to the coronavirus postpon…
"['03/20/2020, 23:35:24']",['TheFlash'],RT @ComicBook: The long-awaited #TheFlash movie was reportedly supposed to start pre-production next month prior to the coronavirus postpon…
"['03/20/2020, 23:35:24']",['TheFlash'],RT @ComicBook: The long-awaited #TheFlash movie was reportedly supposed to start pre-production next month prior to the coronavirus postpon…
"['03/20/2020, 23:35:24']",['TheFlash'],RT @ComicBook: The long-awaited #TheFlash movie was reportedly supposed to start pre-production next month prior to the coronavirus postpon…
"['03/20/2020, 23:35:24']",['TheFlash'],RT @ComicBook: The long-awaited #TheFlash movie was reportedly supposed to start pre-production next month prior to the coronavirus postpon…
"['03/20/2020, 23:35:24']",['TheFlash'],"The long-awaited #TheFlash movie was reportedly supposed to start pre-production next month prior to the coronavirus postponements.

https://t.co/bbbH4VEwa7 https://t.co/numXmveM1G"
"['03/20/2020, 23:35:24']",['LoseWithBiden'],"RT @elumos: #JoeBiden, MIA. #coronavirus didn't concern him in #Illinois, why should it now? #LoseWithBiden https://t.co/cNk0k1Ogrs"
"['03/20/2020, 23:35:24']",['LoseWithBiden'],"RT @elumos: #JoeBiden, MIA. #coronavirus didn't concern him in #Illinois, why should it now? #LoseWithBiden https://t.co/cNk0k1Ogrs"
"['03/20/2020, 23:35:24']",['LoseWithBiden'],"#JoeBiden, MIA. #coronavirus didn't concern him in #Illinois, why should it now? #LoseWithBiden https://t.co/cNk0k1Ogrs"
"['03/20/2020, 23:35:24']",['SiestaKey'],"NOT HEEDING THE WARNINGS: Here's another look at the crowds at Siesta Key Beach, about 16 hours before Sarasota beaches are set to close https://t.co/IpBI9JnRqW #SiestaKey #coronavirus #socialdistancing https://t.co/0fGlbldwjB"
"['03/20/2020, 23:35:24']",['SiestaKey'],".@8_plamison points out one of the bigger issues: ""There's where everyone is going to be coming through at the end of the day to get to their cars."" https://t.co/IpBI9JnRqW #SiestaKey #coronavirus #socialdistancing https://t.co/Avb1KIC6Sq"
"['03/20/2020, 23:35:24']",['Mississippi and Missouri'],"Rachel Maddow said she was “honestly shocked” to discover there are still seven states that “really aren’t doing much at all” to combat the spread of coronavirus: Texas, Tennessee, Oklahoma, Missouri, Mississippi, Idaho and Wyoming.
https://t.co/nqGZYzKnM7"
"['03/20/2020, 23:35:24']",['Sears Tower'],"“It’s like if you tell a construction worker to go work on the Sears Tower and you don’t give them any kind of hard hat, you don’t give them any kind of safety harness. You would never do that.”

Nurses treating COVID-19 patients plead for protective gear: https://t.co/JZCbYXdCgO"
"['03/20/2020, 23:35:24']",['Sears Tower'],"“It’s like if you tell a construction worker to go work on the Sears Tower and you don’t give them any kind of hard hat, you don’t give them any kind of safety harness. You would never do that.”

Nurses treating COVID-19 patients plead for protective gear: https://t.co/C9oTEeGDdn"
"['03/20/2020, 23:35:24']",['Sears Tower'],"“It’s like if you tell a construction worker to go work on the Sears Tower and you don’t give them any kind of hard hat, you don’t give them any kind of safety harness. You would never do that.”

Nurses treating COVID-19 patients plead for protective gear: https://t.co/JZCbYXdCgO"
"['03/20/2020, 23:35:24']",['Neil Lane'],Neil has a studio in the Hidden Lane in Finnieston and posted this from one of the wee shops there - if anyone is looking for soap? #Glasgow #COVID19 https://t.co/O8zHavuecC
"['03/20/2020, 23:35:24']",['Catholics for Trump'],"Whatever happened to a coalition called ""Catholics For Trump""? I guess maybe that the rally for the coalition itself is cancelled because of the coronavirus, even if it would Elbe Milwaukee, Wisconsin, so I was just being curious about it. That’s all."
"['03/20/2020, 23:35:24']",['Catholics for Trump'],"THIS ️...IS NOT HOSTED BY 
THE CATHOLIC CHURCH 

THIS ️...IS NOT HOSTED BY 
THE ARCHDIOCESE OF MILWAUKEE 

Wisconsin 'Catholics for Trump' rally postponed over coronavirus concerns | Fox News https://t.co/amO7xhVhsu"
"['03/20/2020, 23:35:24']",['Catholics for Trump'],Pray for persecution of Chinese Catholics #Trump #popefrancis #holymary #jesus #china #coronavirus #catholic Pray the rosary daily!
"['03/20/2020, 23:35:24']",['Catholics for Trump'],"Pro-lifers, Christians and Catholics thank Trump for blocking SOMETIME Catholic Pelosi and Dems push to fund abortion in coronavirus bill | News | LifeSite https://t.co/wRTmdhu06c"
"['03/20/2020, 23:35:24']",['Alex Jones'],Disinformation and blame: how America's far right is capitalizing on coronavirus | Coronavirus outbreak | The Guardian https://t.co/TovZ3fX5gn
"['03/20/2020, 23:35:24']",['Alex Jones'],"Andrew Rossi’s new HBO documentary “After Truth,” premiering March 19, tackles disinformation and fake news, and is especially timely in the midst of the novel coronavirus
https://t.co/x9QqzMF1qe"
"['03/20/2020, 23:35:24']",['Alex Jones'],Disinformation and scapegoating: how America's far right is responding to coronavirus https://t.co/EeE7cGpxr7
"['03/20/2020, 23:35:24']",['Alex Jones'],RT @selectedwisdom: Disinformation and blame: how America's far right is capitalizing on coronavirus | Coronavirus outbreak | The Guardian…
"['03/20/2020, 23:35:24']",['Alex Jones'],RT @selectedwisdom: Disinformation and blame: how America's far right is capitalizing on coronavirus | Coronavirus outbreak | The Guardian…
"['03/20/2020, 23:35:24']",['US Soccer'],Soccer: Neville says his hotels free for NHS staff during coronavirus crisis https://t.co/8xkS0HZqJL https://t.co/eoxzOGkqTt
"['03/20/2020, 23:35:24']",['Robert Morris'],"Robert Morris University salutes our local partners who are providing carry out or delivery food service during this time. We appreciate your dedication to serving RMU over the years and continuing to provide for our community.

#BobbyMo #Pittsburgh #COVID19 https://t.co/Em878JxGVH"
"['03/20/2020, 23:35:24']",['Robert Morris'],#BREAKING: Robert Morris University says an official who worked the NEC men's basketball championship game at the UPMC Events Center has tested positive for coronavirus. https://t.co/1peuQKu5jL
"['03/20/2020, 23:35:24']",['CloseTheSchools'],"I’m a big advocate for Home-schooling tho, so if anything maybe the Chinese Virus will get more parents home-schooling their kids and out of the Leftist public ‘education’ system! 
#CloseTheSchools #COVID2019"
"['03/20/2020, 23:35:24']",['CloseTheSchools'],"In little more than a week, NYC has seen 329 confirmed cases of #coronavirus (not to mention the thousands of unconfirmed cases).   How much longer is @NYCMayor willing to wait before the tsunami crushes the healthcare system?  #shutdownNYC #CloseTheSchools"
"['03/20/2020, 23:35:24']",['CloseTheSchools'],"Previous outbreaks with early #CloseTheSchools showed it delayed transmission for a bit.  

And then led to a HIGHER THAN PREVIOUSLY EXPECTED PEAK.   For behavioural and viral reasons. 

Too early and it doesn’t work.  It is complex. 

Work with this lot not the #FakeNews https://t.co/MQAUJYXD66"
"['03/20/2020, 23:35:24']",['CloseTheSchools'],"A decision on whether to shut schools across Australia will be announced after the PM and state leaders meet with chief medical officers at a special cabinet meeting at midday today
@newscomauHQ #coronavirusaustralia
#coronavirus #CloseTheSchools
https://t.co/6BYhUf1YGt"
"['03/20/2020, 23:35:24']",['CloseTheSchools'],"A week ago Australia had 248 cases.

We are now 1,023.

Doubling every 3-4 days.

Set to hit 2,000 by Tuesday.

Wake up &amp; #closetheschools 
#COVID19Aus #covid19australia #coronavirusau #auspol"
"['03/20/2020, 23:35:24']",['CloseTheSchools'],Need a car when times are bad.  This place will help.  #lyft #uber #bayarea #losangeles #coronavirus #CloseTheSchools #rental https://t.co/WMJ8eXODzQ
"['03/20/2020, 23:35:24']",['CloseTheSchools'],Make a mask for yourself or to donate to health professionals. Here is a PDF A4 pattern:https://t.co/uQK0wmxxbo and here are the instructions: https://t.co/MkOPzHdiCh #makeamask #COVID19au #covid19 #Australia #CloseTheSchools #AndyCohen #AFL #AskEllen #coronavirus
"['03/20/2020, 23:35:24']",['CloseTheSchools'],Join the national school boycott. Can you spread the message @billshortenmp @MikeCarlton01 @abcnews @AaronDodd @BelindaJones68 @AlboMP @DougCameron51 #ShutTheSchoolsNow #NationalSchoolBoycott #coronavirusaustralia #CloseTheSchools #LNPfail #StaySafeStayHome https://t.co/NNggSiUWsw
"['03/20/2020, 23:35:24']",['CloseTheSchools'],"Absolutely ridiculous, closing Bondi Beach but not schools? Open air vs closed room. All of those people kicked off the beach will end up in shopping centres, being looked after by grandparents...oh wait.  #CloseTheSchools #COVID19Aus #coronavirusaustralia https://t.co/EuB77tsb1I"
"['03/20/2020, 23:35:24']",['CloseTheSchools'],RT @lazzamar: @vanOnselenP CLOSE THE FUCKING SCHOOLS MORRISON #coronavirusaustralia #CloseTheSchools #ScottyFomMarketing
"['03/20/2020, 23:35:24']",['CloseTheSchools'],RT @lazzamar: @JulianLeeser Tell your boss to close the bloody schools now !!! #CloseTheSchools #coronavirusaustralia #ScottyFomMarketing
"['03/20/2020, 23:35:24']",['CloseTheSchools'],"We all need to come together during this difficult time of social distancing.

#CPACvirus #badvice #COVID2019uk #coronavirus #CloseTheSchools #coronavirus #CoronaVirusUpdate #Covid_19 #panicbuying #COVID19ON #illinoislockdown #TrumpMeltdown #newyorklockdown"
"['03/20/2020, 23:35:24']",['HAHN'],"Currently 218 deaths in US from #COVID19US - almost all of which were preventable if FDA had approved #Chloroquine &amp; other antivirals for use against #COVID19 - #Hahn FDA spokesman yesterday said #COVID incident team in place since mid Jan - no masks, no PPEs in place. WTF? @CNN"
"['03/20/2020, 23:35:24']",['HAHN'],"#Chloroquine #SARSCoV2 #COVID #COVID19US #CoronaVirusUpdate - #FDA #Hahn will be personally &amp; criminally liable for EVERY US DEATH from #Covid_19 today not approving Hydroxychloroquine &amp; known anti-virals for use against #COVID19 - APPROVE IT NOW FOR ALL INS, MEDICAID &amp; MEDICARE https://t.co/cPsebaMwDr"
"['03/20/2020, 23:35:24']",['HAHN'],"Lord, I ask that you please protect Katheryn Cryer from the coronavirus #hahn @MsReneeLawless 

But on a serious note, everyone out there in the world stay safe"
"['03/20/2020, 23:35:24']",['PrimaryElection'],#PrimaryElection: Our goals are that everyone who wants to vote will be able to vote and that no one has to choose between their constitutional right to vote and their health. #COVID19 #COVID19OhioReady
"['03/20/2020, 23:35:24']",['PrimaryElection'],"And now to something completely different: Trying to rinse my mind from #COVID2019 and #PrimaryElection's I decided to rewatch #Gravity.


https://t.co/p1v5ixRWDh"
"['03/20/2020, 23:35:24']",['PrimaryElection'],"The primary election was pushed back TWO MONTHS in Georgia....

So what does that mean? We have time to boss up on ‘em 
#coronavirus #CoronaVirusUpdate #PrimaryElection #vote !! https://t.co/9GeDzX4k3K"
"['03/20/2020, 23:35:24']",['PrimaryElection'],It was announced today that Indiana’s #PrimaryElection has been rescheduled for June 2nd. This is a preventative measure in response to the #COVID19 outbreak - a move that will provide Hoosiers safer access to the polls and everyone the ability to vote via absentee.
"['03/20/2020, 23:35:24']",['CashAppWisdom'],"RT @cythniawalsh: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp,…"
"['03/20/2020, 23:35:24']",['CashAppWisdom'],"RT @amoney184: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, App…"
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @laneeshajosette: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],"RT @amoney184: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, App…"
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],"RT @amoney184: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, App…"
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],"RT @amoney184: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, App…"
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @laneeshajosette: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],"RT @amoney184: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, App…"
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['CashAppWisdom'],RT @bambi_lovescars: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…
"['03/20/2020, 23:35:24']",['TheResident'],"Fox’s #TheResident, ABC’s #GreysAnatomy and NBC’s #NewAmsterdam are giving items to real doctors and nurses fighting COVID-19

https://t.co/qd1KikM2eL"
"['03/20/2020, 23:35:24']",['TheResident'],"#Estación19 y #TheResident donan su material médico para combatir el coronavirus
https://t.co/JetsZGW4D9"
"['03/20/2020, 23:35:24']",['TheResident'],Okay this weeks @ResidentFOX is setting up for some major coronavirus vibes... #TheResident
"['03/20/2020, 23:35:24']",['TheResident'],"RT @SensaCine: #Estación19 y #TheResident donan su material médico para combatir el coronavirus
https://t.co/JetsZGW4D9"
"['03/20/2020, 23:35:24']",['TheResident'],"RT @SensaCine: #Estación19 y #TheResident donan su material médico para combatir el coronavirus
https://t.co/JetsZGW4D9"
"['03/21/2020, 12:24:51']",['StayAtHome'],"12 MOH healthcare workers and 3 from the private healthcare sector have been infected by the COVID-19 virus.

 One of 12 MOH staff is currently in ICU on ventilatory support. 

Our simple message to the public today: Please help us to help you. #StayAtHome"
"['03/21/2020, 12:24:51']",['StayAtHome'],Everyone has a role to play to reduce &amp; slow transmission of #COVID19. Physical or social distancing is one way to prevent the spread of COVID-19. This means avoiding crowded places and maintaining distance from others. More prevention tips: https://t.co/bUyobRpOe4. #StayAtHome https://t.co/UMbF3UG7vU
"['03/21/2020, 12:24:51']",['StayAtHome'],"WATCH: Dr Emily Landon of @UChicagoMed on how #StayAtHome &amp; #SocialDistancing protect us from #COVID19.

""It's hard to feel like you're saving the world while watching Netflix on your couch. But if we do this right—nothing happens—&amp; nothing means nothing happened to your family."" https://t.co/i32a7Rq5FT"
"['03/21/2020, 12:24:51']",['StayAtHome'],"RT @Raffaele_NA: Da una parte l'Esselunga di Prato, dall'altra parte un dipinto di René Magritte 

#COVID19italia #coronvirusitalia #21mar…"
"['03/21/2020, 12:24:51']",['StayAtHome'],"RT @AhmedGaberArt: Stay at home to save your life and the lives of others.
#StayAtHome
#StaySafe
#CoronaVirus
#COVID_19 https://t.co/q925GS…"
"['03/21/2020, 12:24:51']",['StayAtHome'],"#StayAtHome 
#CoronavirusPandemic 
#κυβερνηση_Μητσοτακη https://t.co/5vohXtKM7m"
"['03/21/2020, 12:24:51']",['SaturdayMorning'],"12/ If you are in California, Washington, Alaska, Montana, Oregon, or Texas, and you are showing symptoms for coronavirus, Providence Health has an assessment tool that will connect you with a telehealth provider if needed. #amjoy #velshi #saturdaymorning
https://t.co/DyRcnhuRyb"
"['03/21/2020, 12:24:51']",['Through the Years'],"Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 accessories will be a little Nintendo Switch, a tiny thing of Clorox wipes and fake bread that she learned to bake herself from a YouTube video."
"['03/21/2020, 12:24:51']",['Through the Years'],"I know I speak for many when I say that the kind of leadership @realDonaldTrump is showing amidst this #coronavirus emergency is the kind of leadership we want for four more years, to guide us through future problems.

Who agrees?

#KeepAmericaGreat
#KAG
#MAGA
#Election2020"
"['03/21/2020, 12:24:51']",['Through the Years'],"For nearly 175 years, NYPD cops have been protecting our city, and leading New Yorkers through some of the toughest times in history. Our fight against #COVID19 will be no different. Together, we move forward — and NY’s Finest will be keeping everyone safe. https://t.co/dsknii6uqD"
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 12:24:51']",['Azithromycin'],"Please don't take hydroxychloroquine (Plaquenil) plus Azithromycin for #COVID19 UNLESS your doctor prescribes it. Both drugs affect the QT interval of your heart and can lead to arrhythmias and sudden death, especially if you are taking other meds or have a heart condition."
"['03/21/2020, 12:24:51']",['Azithromycin'],@realDonaldTrump The combination of hydroxychloroquine and azithromycin to treat the coronavirus has not been proven safe and effective through large scale clinical trials. There is only anecdotal evidence from case reports in countries overseas. Promising them as miracle drugs gives false hope.
"['03/21/2020, 12:24:51']",['Azithromycin'],"️Study of 30 #coronavirus patients in #France shows preliminary evidence that a combo of hydroxychloroquine (anti-malarial) + azithromycin (antibiotic) may be effective in treating #COVID19 with reduced duration of respiratory viral load.

@thespybrief
https://t.co/vFulFz65qF https://t.co/IdO7AXDuN5"
"['03/21/2020, 12:24:51']",['Azithromycin'],"@realDonaldTrump Face check: Combining Hydroxychloroquine and Azithromycin to treat coronavirus has not been proven safe and effective through large scale clinical trials

You are giving false hope to Americans"
"['03/21/2020, 12:24:51']",['Azithromycin'],HYDROXYCHLOROQUINE and AZITHROMYCIN: A specific combination of existing drugs has shown it is capable of wiping out the #coronavirus in a study conducted in France. https://t.co/mCBw2B168v https://t.co/0OegmlpmDW
"['03/21/2020, 12:24:51']",['Azithromycin'],"GAMECHANGER Therapy?  Hydroxychloroquine &amp; Azithromycin as a COVID-19 treatment... (an antimalaria &amp; an antibiotic). Results below are *stunninng*.
 
https://t.co/vliG8ArDZN https://t.co/uaODuGczG4"
"['03/21/2020, 12:24:51']",['Azithromycin'],"Hydroxychloroquine and azithromycin as a treatment of #COVID19: results of an openlabel non-randomized clinical trial.  #opendata 
https://t.co/CJR2WBckFB https://t.co/Lmh89pv7D1"
"['03/21/2020, 12:24:51']",['Azithromycin'],RT @EdselSalvana: Please don't take hydroxychloroquine (Plaquenil) plus Azithromycin for #COVID19 UNLESS your doctor prescribes it. Both dr…
"['03/21/2020, 12:24:51']",['Azithromycin'],RT @EdselSalvana: Please don't take hydroxychloroquine (Plaquenil) plus Azithromycin for #COVID19 UNLESS your doctor prescribes it. Both dr…
"['03/21/2020, 12:24:51']",['Azithromycin'],"RT @yaletung: Day 12 after #COVID diagnosis. Better, main symptoms cough, nausea &amp; diarrhea. No dyspnea or red flag sympts. No fever. SpO2…"
"['03/21/2020, 12:24:51']","[""MSNBC's Maddow""]","@realDonaldTrump MSNBC’s @maddow is right, @MSNBC @CNN @NBCNews @ABC @CBSNews every other news station should stop broadcasting trump lies!

#Coronavirus
#COVID19
#RachelMaddow
#TrumpLiesPeopleDie 
#TrumpVirus 

https://t.co/ohyAcSX5EH"
"['03/21/2020, 12:24:51']","[""MSNBC's Maddow""]",A staff member at MSNBC has died of coronavirus. It’s hitting them pretty hard as you can see from @maddow’s sign-off today https://t.co/nbqRRaammr
"['03/21/2020, 12:24:51']","[""MSNBC's Maddow""]","#Maddow cried at the end of her show, letting people know someone from the MSNBC family has died from coronavirus.

It’s hard to hear the news...I can’t imagine reporting it. It was a tough episode to watch."
"['03/21/2020, 12:24:51']","[""MSNBC's Maddow""]","MSNBC's Rachel Maddow claims Trump will 'cost lives,' demands networks stop airing his coronavirus briefings https://t.co/vht2MRMVpW"
"['03/21/2020, 12:24:51']","[""MSNBC's Maddow""]",Trump falsely claimed  malaria drug is 'very effective' against coronavirus and everyone's furious https://t.co/M4cKJZrWvv
"['03/21/2020, 12:24:51']","[""MSNBC's Maddow""]","“Trump explicitly said the total number of U.S. coronavirus cases will soon go from 15 to ‘close to zero.’ That's dangerously untrue.”
https://t.co/2OaG5hq74C"
"['03/21/2020, 12:24:51']","[""MSNBC's Maddow""]","As unsettling as Ron Johnson perspective on the coronavirus is, it's a bit worse knowing he's the chairman of the Senate Homeland Security Committee. https://t.co/VU5xDhKVEM"
"['03/21/2020, 12:24:51']","[""MSNBC's Maddow""]","Live now on @MSNBC:

Fmr. House Impeachment attorney Daniel Goldman describes to @maddow what it’s like to be infected with COVID-19 https://t.co/DSoicCqDlC"
"['03/21/2020, 12:24:51']","[""MSNBC's Maddow""]","RT @pjpnalver: Like MSNBC's Maddow said it last night, he should be taken off TV. Here’s a look at Trump’s most high-profile #coronavirus a…"
"['03/21/2020, 12:24:51']",['The First Edition'],"The first statewide mandatory restrictions issued in the United States to help combat the coronavirus outbreak go into effect on Thursday at midnight. 

There are exemptions for essential services such as public safety and medical care. https://t.co/9hPuyR55X9"
"['03/21/2020, 12:24:51']",['The First Edition'],"China has reported no new locally transmitted coronavirus cases for the first time since the the pandemic began, marking a major turning point in the global battle to contain Covid-19. https://t.co/eXur6pWdw1"
"['03/21/2020, 12:24:51']",['Trump in January and February'],"U.S. Intel agencies strongly warned Donald Trump in January and February about the dangers posed by the coronavirus while Trump and his media lackeys played down the threat, leading Trump to fail to stop the coming health care and economic meltdown. https://t.co/LuyNqnASwI"
"['03/21/2020, 12:24:51']",['Trump in January and February'],"U.S. intelligence agencies were issuing ominous, classified warnings in January and February about the global danger posed by the coronavirus while Trump and lawmakers played down the threat and failed to take action that might have slowed the spread https://t.co/FFo8aiX4ru"
"['03/21/2020, 12:24:51']",['Trump in January and February'],"WaPo: US intelligence agencies were issuing ominous, classified warnings in January and February about the global danger posed by the coronavirus while Trump and lawmakers played down the threat and failed to take action that might have slowed the spread. https://t.co/bTRPrSbWby"
"['03/21/2020, 12:24:51']",['Trump in January and February'],"BREAKING: US intelligence agencies issued ominous warnings in January and February about the global danger posed by coronavirus, while Trump and GOP played down threat and failed to take action, that might have slowed the spread of the pathogen #TrumpVirus https://t.co/dqSPH1hGmv"
"['03/21/2020, 12:24:51']",['Trump in January and February'],"U.S. intelligence agencies issued ominous, classified warnings in January and February about the global danger posed by the coronavirus while Donald Trump and lawmakers played down the threat and failed to take action to slow the spread of the pathogen. https://t.co/eOyUQiMvj9"
"['03/21/2020, 12:24:51']",['Trump in January and February'],"US intelligence warned President Trump in January and February as he dismissed the coronavirus threat, The Washington Post reports https://t.co/coCxusQyde https://t.co/uVXHJMFOGh"
"['03/21/2020, 12:24:51']",['Trump in January and February'],"Worst virus since 1918 + worst Pres since 1789 = “U.S. intelligence agencies were issuing ominous, classified warnings in January and February about the global danger posed by the coronavirus while President Trump and lawmakers played down the threat and failed to take action.”"
"['03/21/2020, 12:24:51']",['Trump in January and February'],"RT @dcpoll: NEW: US intelligence agencies were issuing ominous, classified warnings in Jan and Feb about a likely global coronavirus pandem…"
"['03/21/2020, 12:24:51']",['Trump in January and February'],"RT @KLGLASS2: . 

Washington Post: US intelligence warned Trump in January and February as he dismissed coronavirus threat - CNNPolitics ht…"
"['03/21/2020, 12:24:51']",['Lake Worth'],BACKGROUND: Commissioner @OmariJHardy was calling out City Manager Michael Bornstein and Mayor Pam Triolo for shutting off people's power during the coronavirus crisis this week #BecauseFlorida https://t.co/RBPxVucF3i
